COUNTRY_REGION,CONTINENTEXP,ISO3166_1,CASES_WEEKLY,DEATHS_WEEKLY,DATE,PEOPLE_FULLY_VACCINATED_WEEKLY,PEOPLE_VACCINATED_WEEKLY,WEEKLY_VACCINATIONS,DEATHS_PER_1000CASES_RATIO,WEEKLY_VAC_X1000,PEOPLE_FULLY_VAC_WEEKLY_PER1000,PEOPLE_VAC_WEEKLY_PER1000,CASES_WEEKLY_X1000
Czechia,Europe,CZ,19787.0,137.0,2022-10-10,48216093.0,48805502.0,75150.0,6.9,75.2,48216.1,48805.5,19.787
Czechia,Europe,CZ,14339.0,94.0,2022-10-17,48218999.0,48808287.0,77701.0,6.6,77.7,48219.0,48808.3,14.339
Czechia,Europe,CZ,8073.0,74.0,2022-10-24,48221439.0,48810285.0,66200.0,9.2,66.2,48221.4,48810.3,8.073
Czechia,Europe,CZ,7132.0,67.0,2022-10-31,48224141.0,48811997.0,53866.0,9.4,53.9,48224.1,48812.0,7.132
Czechia,Europe,CZ,5194.0,56.0,2022-11-07,48226988.0,48814098.0,54881.0,10.8,54.9,48227.0,48814.1,5.194
Czechia,Europe,CZ,4138.0,35.0,2022-11-14,48229217.0,48815887.0,37867.0,8.5,37.9,48229.2,48815.9,4.138
Czechia,Europe,CZ,4854.0,44.0,2022-11-21,48231158.0,48817450.0,30832.0,9.1,30.8,48231.2,48817.5,4.854
Czechia,Europe,CZ,5638.0,41.0,2022-11-28,48233012.0,48818943.0,27043.0,7.3,27.0,48233.0,48818.9,5.638
Czechia,Europe,CZ,6142.0,53.0,2022-12-05,48234393.0,48820074.0,19238.0,8.6,19.2,48234.4,48820.1,6.142
Czechia,Europe,CZ,5527.0,59.0,2022-12-12,48235748.0,48821097.0,13287.0,10.7,13.3,48235.7,48821.1,5.527
Czechia,Europe,CZ,4474.0,65.0,2022-12-19,41345880.0,41847387.0,6976.0,14.5,7.0,41345.9,41847.4,4.474
Czechia,Europe,CZ,2699.0,71.0,2022-12-26,48237458.0,48822322.0,1652.0,26.3,1.7,48237.5,48822.3,2.699
Czechia,Europe,CZ,2869.0,58.0,2023-01-02,48238509.0,48823153.0,3578.0,20.2,3.6,48238.5,48823.2,2.869
Czechia,Europe,CZ,1933.0,39.0,2023-01-09,48240071.0,48824764.0,6369.0,20.2,6.4,48240.1,48824.8,1.933
Czechia,Europe,CZ,1833.0,30.0,2023-01-16,48241063.0,48825939.0,5466.0,16.4,5.5,48241.1,48825.9,1.833
Czechia,Europe,CZ,1967.0,16.0,2023-01-23,41350270.0,41851635.0,3885.0,8.1,3.9,41350.3,41851.6,1.967
Czechia,Europe,CZ,2714.0,21.0,2023-01-30,48243221.0,48828091.0,3080.0,7.7,3.1,48243.2,48828.1,2.714
Czechia,Europe,CZ,3870.0,27.0,2023-02-06,48244335.0,48829073.0,2321.0,7.0,2.3,48244.3,48829.1,3.87
Czechia,Europe,CZ,5734.0,37.0,2023-02-13,41353138.0,41854059.0,1866.0,6.5,1.9,41353.1,41854.1,5.734
Czechia,Europe,CZ,6965.0,47.0,2023-02-20,48246186.0,48830370.0,1617.0,6.7,1.6,48246.2,48830.4,6.965
Czechia,Europe,CZ,6023.0,43.0,2023-02-27,48246992.0,48831093.0,1386.0,7.1,1.4,48247.0,48831.1,6.023
Czechia,Europe,CZ,6289.0,32.0,2023-03-06,48247618.0,48831826.0,1177.0,5.1,1.2,48247.6,48831.8,6.289
Czechia,Europe,CZ,5694.0,66.0,2023-03-13,41355612.0,41856350.0,1123.0,11.6,1.1,41355.6,41856.4,5.694
Czechia,Europe,CZ,4668.0,51.0,2023-03-20,41356125.0,41856704.0,815.0,10.9,0.8,41356.1,41856.7,4.668
Czechia,Europe,CZ,3340.0,42.0,2023-03-27,48249513.0,48833324.0,727.0,12.6,0.7,48249.5,48833.3,3.34
Czechia,Europe,CZ,2062.0,30.0,2023-04-03,34464353.0,34881261.0,560.0,14.5,0.6,34464.4,34881.3,2.062
Czechia,Europe,CZ,1755.0,22.0,2023-04-10,41357540.0,41857821.0,336.0,12.5,0.3,41357.5,41857.8,1.755
Czechia,Europe,CZ,1392.0,23.0,2023-04-17,41357966.0,41858215.0,554.0,16.5,0.6,41358.0,41858.2,1.392
Czechia,Europe,CZ,951.0,15.0,2023-04-24,41358444.0,41858577.0,463.0,15.8,0.5,41358.4,41858.6,0.951
Czechia,Europe,CZ,552.0,11.0,2023-05-01,34465682.0,34882350.0,316.0,19.9,0.3,34465.7,34882.4,0.552
Czechia,Europe,CZ,449.0,9.0,2023-05-08,41359027.0,41859028.0,237.0,20.0,0.2,41359.0,41859.0,0.449
Czechia,Europe,CZ,349.0,6.0,2023-05-15,41359253.0,41859196.0,208.0,17.2,0.2,41359.3,41859.2,0.349
Czechia,Europe,CZ,279.0,7.0,2023-05-22,48252645.0,48835847.0,150.0,25.1,0.2,48252.6,48835.8,0.279
Czechia,Europe,CZ,224.0,1.0,2023-05-29,41359538.0,41859423.0,165.0,4.5,0.2,41359.5,41859.4,0.224
Czechia,Europe,CZ,177.0,1.0,2023-06-05,41359632.0,41859496.0,150.0,5.6,0.2,41359.6,41859.5,0.177
Czechia,Europe,CZ,127.0,2.0,2023-06-12,41359760.0,41859564.0,141.0,15.7,0.1,41359.8,41859.6,0.127
Czechia,Europe,CZ,139.0,1.0,2023-06-19,34466543.0,34883008.0,103.0,7.2,0.1,34466.5,34883.0,0.139
Czechia,Europe,CZ,73.0,0.0,2023-06-26,41359931.0,41859667.0,84.0,0.0,0.1,41359.9,41859.7,0.073
Czechia,Europe,CZ,50.0,0.0,2023-07-03,20679988.0,20929844.0,47.0,0.0,0.0,20680.0,20929.8,0.05
Czechia,Europe,CZ,65.0,2.0,2023-07-10,34466671.0,34883086.0,34.0,30.8,0.0,34466.7,34883.1,0.065
Czechia,Europe,CZ,82.0,1.0,2023-07-17,34466704.0,34883111.0,54.0,12.2,0.1,34466.7,34883.1,0.082
Czechia,Europe,CZ,73.0,0.0,2023-07-24,34466730.0,34883126.0,47.0,0.0,0.0,34466.7,34883.1,0.073
Czechia,Europe,CZ,126.0,0.0,2023-07-31,41360100.0,41859795.0,43.0,0.0,0.0,41360.1,41859.8,0.126
Czechia,Europe,CZ,167.0,0.0,2023-08-07,34466759.0,34883184.0,40.0,0.0,0.0,34466.8,34883.2,0.167
Czechia,Europe,CZ,296.0,2.0,2023-08-14,34466767.0,34883199.0,52.0,6.8,0.1,34466.8,34883.2,0.296
Czechia,Europe,CZ,401.0,3.0,2023-08-21,34466792.0,34883217.0,85.0,7.5,0.1,34466.8,34883.2,0.401
Czechia,Europe,CZ,478.0,3.0,2023-08-28,34466806.0,34883239.0,132.0,6.3,0.1,34466.8,34883.2,0.478
Czechia,Europe,CZ,911.0,5.0,2023-09-04,34466818.0,34883263.0,150.0,5.5,0.2,34466.8,34883.3,0.911
Czechia,Europe,CZ,1764.0,6.0,2023-09-11,41360190.0,41859942.0,240.0,3.4,0.2,41360.2,41859.9,1.764
Denmark,Europe,DK,3246.0,0.0,2020-12-14,,2.0,2.0,0.0,0.0,,0.0,3.246
Denmark,Europe,DK,15370.0,0.0,2020-12-21,,11.0,318.0,0.0,0.3,,0.0,15.37
Denmark,Europe,DK,17038.0,0.0,2020-12-28,,5091.0,9080.0,0.0,9.1,,5.1,17.038
Denmark,Europe,DK,9673.0,0.0,2021-01-04,7.0,92404.0,67946.0,0.0,67.9,0.0,92.4,9.673
Denmark,Europe,DK,11367.0,0.0,2021-01-04,7.0,92404.0,67946.0,0.0,67.9,0.0,92.4,11.367
Denmark,Europe,DK,7169.0,0.0,2021-01-11,546.0,136898.0,52746.0,0.0,52.7,0.5,136.9,7.169
Denmark,Europe,DK,5408.0,0.0,2021-01-18,21348.0,146189.0,34490.0,0.0,34.5,21.3,146.2,5.408
Denmark,Europe,DK,3255.0,0.0,2021-01-25,69614.0,150033.0,47553.0,0.0,47.6,69.6,150.0,3.255
Denmark,Europe,DK,3129.0,0.0,2021-02-01,112818.0,157911.0,51772.0,0.0,51.8,112.8,157.9,3.129
Denmark,Europe,DK,2776.0,0.0,2021-02-08,136662.0,193033.0,58624.0,0.0,58.6,136.7,193.0,2.776
Denmark,Europe,DK,3955.0,0.0,2021-02-22,150832.0,367455.0,103561.0,0.0,103.6,150.8,367.5,3.955
Denmark,Europe,DK,4238.0,0.0,2021-03-01,166596.0,470249.0,114704.0,0.0,114.7,166.6,470.2,4.238
Denmark,Europe,DK,4674.0,0.0,2021-03-08,211627.0,512835.0,94436.0,0.0,94.4,211.6,512.8,4.674
Denmark,Europe,DK,5181.0,0.0,2021-03-15,260967.0,559311.0,94125.0,0.0,94.1,261.0,559.3,5.181
Denmark,Europe,DK,5131.0,0.0,2021-03-22,306544.0,609941.0,97294.0,0.0,97.3,306.5,609.9,5.131
Denmark,Europe,DK,4412.0,0.0,2021-03-29,342029.0,690428.0,113387.0,0.0,113.4,342.0,690.4,4.412
Denmark,Europe,DK,2575.0,0.0,2021-04-05,379938.0,793019.0,141092.0,0.0,141.1,379.9,793.0,2.575
Denmark,Europe,DK,5059.0,0.0,2021-04-12,429687.0,976928.0,213470.0,0.0,213.5,429.7,976.9,5.059
Denmark,Europe,DK,4857.0,0.0,2021-04-19,498511.0,1123033.0,219640.0,0.0,219.6,498.5,1123.0,4.857
Denmark,Europe,DK,3250.0,0.0,2021-04-26,585509.0,1265411.0,232427.0,0.0,232.4,585.5,1265.4,3.25
Denmark,Europe,DK,6500.0,0.0,2021-05-03,776890.0,1401557.0,307319.0,0.0,307.3,776.9,1401.6,6.5
Denmark,Europe,DK,7239.0,0.0,2021-05-10,945845.0,1557744.0,326893.0,0.0,326.9,945.8,1557.7,7.239
Denmark,Europe,DK,6886.0,0.0,2021-05-17,1086186.0,1764352.0,341056.0,0.0,341.1,1086.2,1764.4,6.886
Denmark,Europe,DK,6714.0,0.0,2021-05-24,1154346.0,2022438.0,332148.0,0.0,332.1,1154.3,2022.4,6.714
Denmark,Europe,DK,5666.0,0.0,2021-05-31,1269341.0,2281560.0,361653.0,0.0,361.7,1269.3,2281.6,5.666
Denmark,Europe,DK,2823.0,0.0,2021-06-07,1399581.0,2613025.0,427217.0,0.0,427.2,1399.6,2613.0,2.823
Denmark,Europe,DK,1659.0,0.0,2021-06-14,1546788.0,2913757.0,438217.0,0.0,438.2,1546.8,2913.8,1.659
Denmark,Europe,DK,1324.0,0.0,2021-06-21,1744561.0,3134420.0,420551.0,0.0,420.6,1744.6,3134.4,1.324
Denmark,Europe,DK,2681.0,0.0,2021-06-28,2004498.0,3303017.0,429598.0,0.0,429.6,2004.5,3303.0,2.681
Denmark,Europe,DK,4621.0,0.0,2021-07-05,2241997.0,3577059.0,494954.0,0.0,495.0,2242.0,3577.1,4.621
Denmark,Europe,DK,6823.0,0.0,2021-07-12,2546534.0,3801975.0,523032.0,0.0,523.0,2546.5,3802.0,6.823
Denmark,Europe,DK,5299.0,0.0,2021-07-19,2861405.0,3976472.0,489226.0,0.0,489.2,2861.4,3976.5,5.299
Denmark,Europe,DK,6256.0,0.0,2021-07-26,3103408.0,4091240.0,382868.0,0.0,382.9,3103.4,4091.2,6.256
Denmark,Europe,DK,6360.0,0.0,2021-08-02,3371984.0,4165462.0,347924.0,0.0,347.9,3372.0,4165.5,6.36
Denmark,Europe,DK,6869.0,0.0,2021-08-09,3705942.0,4212678.0,365090.0,0.0,365.1,3705.9,4212.7,6.869
Denmark,Europe,DK,5675.0,0.0,2021-08-16,3914492.0,4251099.0,269490.0,0.0,269.5,3914.5,4251.1,5.675
Denmark,Europe,DK,5292.0,0.0,2021-08-23,4051745.0,4281445.0,179889.0,0.0,179.9,4051.7,4281.4,5.292
Denmark,Europe,DK,2937.0,0.0,2021-08-30,4135471.0,4301470.0,114595.0,0.0,114.6,4135.5,4301.5,2.937
Denmark,Europe,DK,3219.0,0.0,2021-09-06,4183849.0,4315241.0,74390.0,0.0,74.4,4183.8,4315.2,3.219
Denmark,Europe,DK,2192.0,2.0,2021-09-13,4217830.0,4325848.0,64208.0,0.9,64.2,4217.8,4325.8,2.192
Denmark,Europe,DK,2536.0,0.0,2021-09-20,4244575.0,4334422.0,54433.0,0.0,54.4,4244.6,4334.4,2.536
Denmark,Europe,DK,3038.0,0.0,2021-09-27,4264263.0,4341163.0,41554.0,0.0,41.6,4264.3,4341.2,3.038
Denmark,Europe,DK,4083.0,0.0,2021-10-04,4282442.0,4347533.0,44402.0,0.0,44.4,4282.4,4347.5,4.083
Denmark,Europe,DK,5035.0,0.0,2021-10-11,4296452.0,4353360.0,53068.0,0.0,53.1,4296.5,4353.4,5.035
Denmark,Europe,DK,8671.0,0.0,2021-10-18,4307615.0,4359956.0,84232.0,0.0,84.2,4307.6,4360.0,8.671
Denmark,Europe,DK,11889.0,5.0,2021-10-25,4318525.0,4369148.0,93085.0,0.4,93.1,4318.5,4369.1,11.889
Denmark,Europe,DK,15997.0,3.0,2021-11-01,4328404.0,4381217.0,92944.0,0.2,92.9,4328.4,4381.2,15.997
Denmark,Europe,DK,22712.0,0.0,2021-11-08,4341090.0,4407692.0,116423.0,0.0,116.4,4341.1,4407.7,22.712
Denmark,Europe,DK,28111.0,2.0,2021-11-15,4353790.0,4431502.0,150665.0,0.1,150.7,4353.8,4431.5,28.111
Denmark,Europe,DK,24896.0,3.0,2021-11-22,4367983.0,4451243.0,207714.0,0.1,207.7,4368.0,4451.2,24.896
Denmark,Europe,DK,34085.0,7.0,2021-11-29,4389782.0,4491378.0,247061.0,0.2,247.1,4389.8,4491.4,34.085
Denmark,Europe,DK,41455.0,1.0,2021-12-06,4416542.0,4562717.0,379412.0,0.0,379.4,4416.5,4562.7,41.455
Denmark,Europe,DK,74581.0,1.0,2021-12-13,4443114.0,4644861.0,749954.0,0.0,750.0,4443.1,4644.9,74.581
Denmark,Europe,DK,76481.0,0.0,2021-12-20,4465057.0,4676708.0,581284.0,0.0,581.3,4465.1,4676.7,76.481
Denmark,Europe,DK,121009.0,0.0,2021-12-27,4513023.0,4699086.0,427532.0,0.0,427.5,4513.0,4699.1,121.009
Denmark,Europe,DK,128486.0,0.0,2022-01-03,4592719.0,4718261.0,384177.0,0.0,384.2,4592.7,4718.3,128.486
Denmark,Europe,DK,173131.0,0.0,2022-01-10,4637604.0,4729005.0,280900.0,0.0,280.9,4637.6,4729.0,173.131
Denmark,Europe,DK,268565.0,0.0,2022-01-17,4662596.0,4735222.0,185513.0,0.0,185.5,4662.6,4735.2,268.565
Denmark,Europe,DK,281703.0,0.0,2022-01-24,4678633.0,4738042.0,104417.0,0.0,104.4,4678.6,4738.0,281.703
Denmark,Europe,DK,176039.0,0.0,2022-01-31,4686555.0,4739570.0,58939.0,0.0,58.9,4686.6,4739.6,176.039
Denmark,Europe,DK,297668.0,0.0,2022-02-07,4692298.0,4740463.0,35215.0,0.0,35.2,4692.3,4740.5,297.668
Denmark,Europe,DK,225881.0,0.0,2022-02-14,4695305.0,4741181.0,19966.0,0.0,20.0,4695.3,4741.2,225.881
Denmark,Europe,DK,143535.0,0.0,2022-02-21,4698005.0,4741785.0,15231.0,0.0,15.2,4698.0,4741.8,143.535
Denmark,Europe,DK,104648.0,0.0,2022-02-28,4699923.0,4742302.0,12780.0,0.0,12.8,4699.9,4742.3,104.648
Denmark,Europe,DK,76133.0,0.0,2022-03-07,4701245.0,4742722.0,10545.0,0.0,10.5,4701.2,4742.7,76.133
Denmark,Europe,DK,48310.0,0.0,2022-03-14,4702397.0,4743098.0,9072.0,0.0,9.1,4702.4,4743.1,48.31
Denmark,Europe,DK,33610.0,0.0,2022-03-21,4703327.0,4743504.0,7525.0,0.0,7.5,4703.3,4743.5,33.61
Denmark,Europe,DK,21754.0,0.0,2022-03-28,4704100.0,4743852.0,6654.0,0.0,6.7,4704.1,4743.9,21.754
Denmark,Europe,DK,3602.0,0.0,2021-02-15,143075.0,266265.0,77220.0,0.0,77.2,143.1,266.3,3.602
Denmark,Europe,DK,16858.0,0.0,2022-04-04,4704712.0,4744208.0,5733.0,0.0,5.7,4704.7,4744.2,16.858
Denmark,Europe,DK,12059.0,0.0,2022-04-11,4705217.0,4744496.0,4126.0,0.0,4.1,4705.2,4744.5,12.059
Denmark,Europe,DK,10317.0,0.0,2022-04-18,4705866.0,4744841.0,4496.0,0.0,4.5,4705.9,4744.8,10.317
Denmark,Europe,DK,6535.0,0.0,2022-04-25,4706520.0,4745224.0,5169.0,0.0,5.2,4706.5,4745.2,6.535
Denmark,Europe,DK,5420.0,0.0,2022-05-02,4707047.0,4745706.0,5271.0,0.0,5.3,4707.0,4745.7,5.42
Denmark,Europe,DK,4460.0,0.0,2022-05-09,4707564.0,4746112.0,4837.0,0.0,4.8,4707.6,4746.1,4.46
Denmark,Europe,DK,3845.0,0.0,2022-05-16,4708181.0,4746540.0,4841.0,0.0,4.8,4708.2,4746.5,3.845
Denmark,Europe,DK,3079.0,0.0,2022-05-23,4708829.0,4746924.0,4430.0,0.0,4.4,4708.8,4746.9,3.079
Denmark,Europe,DK,3478.0,0.0,2022-05-30,4709417.0,4747243.0,4064.0,0.0,4.1,4709.4,4747.2,3.478
Denmark,Europe,DK,5136.0,0.0,2022-06-06,4710050.0,4747498.0,3979.0,0.0,4.0,4710.1,4747.5,5.136
Denmark,Europe,DK,7150.0,0.0,2022-06-13,4710719.0,4747754.0,4701.0,0.0,4.7,4710.7,4747.8,7.15
Denmark,Europe,DK,8780.0,0.0,2022-06-20,4711336.0,4747981.0,4785.0,0.0,4.8,4711.3,4748.0,8.78
Denmark,Europe,DK,10801.0,0.0,2022-06-27,4711799.0,4748187.0,4611.0,0.0,4.6,4711.8,4748.2,10.801
Denmark,Europe,DK,12339.0,0.0,2022-07-04,4712182.0,4748351.0,4230.0,0.0,4.2,4712.2,4748.4,12.339
Denmark,Europe,DK,12061.0,0.0,2022-07-11,4712455.0,4748516.0,3915.0,0.0,3.9,4712.5,4748.5,12.061
Denmark,Europe,DK,10262.0,0.0,2022-07-18,4712668.0,4748674.0,3271.0,0.0,3.3,4712.7,4748.7,10.262
Denmark,Europe,DK,20994.0,0.0,2022-07-25,4712890.0,4748802.0,3455.0,0.0,3.5,4712.9,4748.8,20.994
Denmark,Europe,DK,22838.0,0.0,2022-08-01,4713122.0,4748914.0,3284.0,0.0,3.3,4713.1,4748.9,22.838
Denmark,Europe,DK,11417.0,0.0,2022-08-08,4713344.0,4749049.0,3376.0,0.0,3.4,4713.3,4749.0,11.417
Denmark,Europe,DK,6271.0,0.0,2022-08-15,4713526.0,4749154.0,2983.0,0.0,3.0,4713.5,4749.2,6.271
Denmark,Europe,DK,4616.0,0.0,2022-08-22,4713697.0,4749266.0,2795.0,0.0,2.8,4713.7,4749.3,4.616
Denmark,Europe,DK,3644.0,0.0,2022-08-29,4713852.0,4749380.0,2587.0,0.0,2.6,4713.9,4749.4,3.644
Denmark,Europe,DK,7184.0,0.0,2022-09-05,4713978.0,4749486.0,2766.0,0.0,2.8,4714.0,4749.5,7.184
Denmark,Europe,DK,2667.0,0.0,2022-09-12,4714096.0,4749612.0,12490.0,0.0,12.5,4714.1,4749.6,2.667
Denmark,Europe,DK,4391.0,0.0,2022-09-19,4714237.0,4749752.0,36638.0,0.0,36.6,4714.2,4749.8,4.391
Denmark,Europe,DK,6174.0,0.0,2022-09-26,4714365.0,4749882.0,97919.0,0.0,97.9,4714.4,4749.9,6.174
Denmark,Europe,DK,6817.0,0.0,2022-10-03,4714499.0,4750085.0,421789.0,0.0,421.8,4714.5,4750.1,6.817
Denmark,Europe,DK,9020.0,82.0,2022-10-10,4714657.0,4750236.0,406456.0,9.1,406.5,4714.7,4750.2,9.02
Denmark,Europe,DK,7620.0,62.0,2022-10-17,4714805.0,4750357.0,286677.0,8.1,286.7,4714.8,4750.4,7.62
Denmark,Europe,DK,6021.0,60.0,2022-10-24,4714965.0,4750505.0,219340.0,10.0,219.3,4715.0,4750.5,6.021
Denmark,Europe,DK,4200.0,34.0,2022-10-31,4715076.0,4750635.0,141286.0,8.1,141.3,4715.1,4750.6,4.2
Denmark,Europe,DK,4256.0,31.0,2022-11-07,4715192.0,4750757.0,99040.0,7.3,99.0,4715.2,4750.8,4.256
Denmark,Europe,DK,3787.0,30.0,2022-11-14,4715317.0,4750844.0,60664.0,7.9,60.7,4715.3,4750.8,3.787
Denmark,Europe,DK,4543.0,37.0,2022-11-21,4715422.0,4750955.0,36234.0,8.1,36.2,4715.4,4751.0,4.543
Denmark,Europe,DK,7280.0,48.0,2022-11-28,4715536.0,4751038.0,24955.0,6.6,25.0,4715.5,4751.0,7.28
Denmark,Europe,DK,8592.0,62.0,2022-12-05,4715622.0,4751099.0,17185.0,7.2,17.2,4715.6,4751.1,8.592
Denmark,Europe,DK,9309.0,136.0,2022-12-19,4715772.0,4751224.0,7996.0,14.6,8.0,4715.8,4751.2,9.309
Denmark,Europe,DK,6792.0,106.0,2022-12-26,4715812.0,4751249.0,4602.0,15.6,4.6,4715.8,4751.2,6.792
Denmark,Europe,DK,4575.0,70.0,2023-01-02,4715878.0,4751337.0,6343.0,15.3,6.3,4715.9,4751.3,4.575
Denmark,Europe,DK,2102.0,48.0,2023-01-09,4715967.0,4751475.0,5695.0,22.8,5.7,4716.0,4751.5,2.102
Denmark,Europe,DK,1283.0,38.0,2023-01-16,4716026.0,4751529.0,3578.0,29.6,3.6,4716.0,4751.5,1.283
Denmark,Europe,DK,1087.0,19.0,2023-01-23,4716103.0,4751576.0,2518.0,17.5,2.5,4716.1,4751.6,1.087
Denmark,Europe,DK,998.0,22.0,2023-01-30,4716203.0,4751611.0,1898.0,22.0,1.9,4716.2,4751.6,0.998
Denmark,Europe,DK,979.0,29.0,2023-02-06,4716268.0,4751650.0,1231.0,29.6,1.2,4716.3,4751.7,0.979
Denmark,Europe,DK,859.0,28.0,2023-02-13,4716327.0,4751699.0,935.0,32.6,0.9,4716.3,4751.7,0.859
Denmark,Europe,DK,800.0,20.0,2023-02-20,4716384.0,4751741.0,742.0,25.0,0.7,4716.4,4751.7,0.8
Denmark,Europe,DK,762.0,20.0,2023-02-27,4716428.0,4751769.0,536.0,26.2,0.5,4716.4,4751.8,0.762
Denmark,Europe,DK,890.0,25.0,2023-03-06,4716467.0,4751803.0,299.0,28.1,0.3,4716.5,4751.8,0.89
Denmark,Europe,DK,1343.0,31.0,2023-03-13,4716511.0,4751837.0,240.0,23.1,0.2,4716.5,4751.8,1.343
Denmark,Europe,DK,1595.0,40.0,2023-03-20,4716545.0,4751865.0,194.0,25.1,0.2,4716.5,4751.9,1.595
Denmark,Europe,DK,1243.0,49.0,2023-03-27,4716592.0,4751897.0,187.0,39.4,0.2,4716.6,4751.9,1.243
Denmark,Europe,DK,751.0,42.0,2023-04-03,4716621.0,4751914.0,125.0,55.9,0.1,4716.6,4751.9,0.751
Denmark,Europe,DK,822.0,51.0,2023-04-10,4716662.0,4751941.0,132.0,62.0,0.1,4716.7,4751.9,0.822
Denmark,Europe,DK,687.0,30.0,2023-04-17,4716696.0,4751968.0,140.0,43.7,0.1,4716.7,4752.0,0.687
Denmark,Europe,DK,551.0,38.0,2023-04-24,4716725.0,4752012.0,135.0,69.0,0.1,4716.7,4752.0,0.551
Denmark,Europe,DK,537.0,28.0,2023-05-01,4716743.0,4752031.0,101.0,52.1,0.1,4716.7,4752.0,0.537
Denmark,Europe,DK,570.0,48.0,2023-05-08,4716762.0,4752064.0,89.0,84.2,0.1,4716.8,4752.1,0.57
Denmark,Europe,DK,368.0,14.0,2023-05-15,4716783.0,4752076.0,69.0,38.0,0.1,4716.8,4752.1,0.368
Denmark,Europe,DK,306.0,13.0,2023-05-22,4716800.0,4752087.0,61.0,42.5,0.1,4716.8,4752.1,0.306
Denmark,Europe,DK,181.0,9.0,2023-05-29,4716820.0,4752094.0,51.0,49.7,0.1,4716.8,4752.1,0.181
Denmark,Europe,DK,169.0,8.0,2023-06-05,4716831.0,4752097.0,41.0,47.3,0.0,4716.8,4752.1,0.169
Denmark,Europe,DK,128.0,10.0,2023-06-12,4716836.0,4752100.0,32.0,78.1,0.0,4716.8,4752.1,0.128
Denmark,Europe,DK,101.0,2.0,2023-06-19,4716839.0,4752100.0,23.0,19.8,0.0,4716.8,4752.1,0.101
Denmark,Europe,DK,,,2023-06-26,4716840.0,4752100.0,16.0,,0.0,4716.8,4752.1,
Denmark,Europe,DK,89.0,7.0,2023-07-03,4716840.0,4752100.0,14.0,78.7,0.0,4716.8,4752.1,0.089
Denmark,Europe,DK,92.0,3.0,2023-07-10,4716840.0,4752101.0,14.0,32.6,0.0,4716.8,4752.1,0.092
Denmark,Europe,DK,60.0,1.0,2023-07-17,4716840.0,4752101.0,14.0,16.7,0.0,4716.8,4752.1,0.06
Denmark,Europe,DK,111.0,5.0,2023-07-24,4716840.0,4752101.0,14.0,45.0,0.0,4716.8,4752.1,0.111
Denmark,Europe,DK,143.0,6.0,2023-07-31,4716840.0,4752101.0,18.0,42.0,0.0,4716.8,4752.1,0.143
Denmark,Europe,DK,226.0,6.0,2023-08-07,4716840.0,4752101.0,14.0,26.5,0.0,4716.8,4752.1,0.226
Denmark,Europe,DK,348.0,12.0,2023-08-14,4716840.0,4752101.0,15.0,34.5,0.0,4716.8,4752.1,0.348
Denmark,Europe,DK,376.0,7.0,2023-08-21,4716840.0,4752101.0,31.0,18.6,0.0,4716.8,4752.1,0.376
Denmark,Europe,DK,354.0,10.0,2023-08-28,4716840.0,4752101.0,22.0,28.2,0.0,4716.8,4752.1,0.354
Czechia,Europe,CZ,49852.0,153.0,2022-03-28,48019696.0,48660406.0,21825.0,3.1,21.8,48019.7,48660.4,49.852
Denmark,Europe,DK,7060.0,91.0,2022-12-12,4715700.0,4751178.0,12489.0,12.9,12.5,4715.7,4751.2,7.06
Estonia,Europe,EE,3696.0,28.0,2020-12-21,5.0,191.0,,7.6,,0.0,0.2,3.696
Estonia,Europe,EE,3730.0,32.0,2020-12-28,320.0,10777.0,2976.0,8.6,3.0,0.3,10.8,3.73
Estonia,Europe,EE,3709.0,39.0,2021-01-04,1769.0,54405.0,5878.0,10.5,5.9,1.8,54.4,3.709
Estonia,Europe,EE,4276.0,34.0,2021-01-04,1769.0,54405.0,5878.0,8.0,5.9,1.8,54.4,4.276
Estonia,Europe,EE,3543.0,48.0,2021-01-11,4332.0,110238.0,7987.0,13.5,8.0,4.3,110.2,3.543
Estonia,Europe,EE,3631.0,47.0,2021-01-18,18504.0,150195.0,7432.0,12.9,7.4,18.5,150.2,3.631
Estonia,Europe,EE,3604.0,42.0,2021-01-25,58866.0,183395.0,10441.0,11.7,10.4,58.9,183.4,3.604
Estonia,Europe,EE,3762.0,42.0,2021-02-01,114500.0,230992.0,14698.0,11.2,14.7,114.5,231.0,3.762
Estonia,Europe,EE,4561.0,36.0,2021-02-08,153560.0,299454.0,15281.0,7.9,15.3,153.6,299.5,4.561
Estonia,Europe,EE,5572.0,38.0,2021-02-15,183054.0,389736.0,16774.0,6.8,16.8,183.1,389.7,5.572
Estonia,Europe,EE,8183.0,57.0,2021-02-22,230878.0,507551.0,23078.0,7.0,23.1,230.9,507.6,8.183
Estonia,Europe,EE,9570.0,66.0,2021-03-01,305583.0,644991.0,29604.0,6.9,29.6,305.6,645.0,9.57
Estonia,Europe,EE,9905.0,59.0,2021-03-08,373415.0,849430.0,37720.0,6.0,37.7,373.4,849.4,9.905
Estonia,Europe,EE,10309.0,69.0,2021-03-15,423756.0,1090961.0,40326.0,6.7,40.3,423.8,1091.0,10.309
Estonia,Europe,EE,7822.0,82.0,2021-03-22,460803.0,1282225.0,31472.0,10.5,31.5,460.8,1282.2,7.822
Estonia,Europe,EE,423.0,3.0,2021-03-29,514439.0,1471323.0,33424.0,7.1,33.4,514.4,1471.3,0.423
